Txn_ID,User_ID,Tran_Source,Create_Date,Txn_Amount,From_Account,To_Account,Resp_Code,Tracer_No,Txn_Type,Particulars,Remarks,Device,IP_Address,Country,city_name,Latitude,Longitude
TXN8786483163,U11536,ATM,2025-12-03 12:15:13.759263,3852.21,AC6972149299,AC8860526471,0,522651,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.42.26,Bangladesh,Dhaka,23.8103,90.4125
TXN9423592536,U11536,POS,2025-12-09 17:23:16.421826,3352.28,AC9422993749,AC1445795741,12,237705,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.117.151,Bangladesh,Kustia,,
TXN5141486809,U11537,POS,2025-12-06 09:30:30.653752,4152.92,AC2195542573,AC1334023631,0,942904,Bill_Payment,Electricity Bill,Successful,iOS,192.168.205.242,Bangladesh,Chattogram,22.3569,91.7832
TXN9074616752,U11537,ATM,2025-12-11 16:45:51.920311,6811.21,AC8686331873,AC2760757353,0,185001,Merchant_Payment,POS Purchase,Successful,Android,192.168.3.214,Bangladesh,Khulna,22.8456,89.5403
TXN1761513275,U11537,MobileApp,2025-12-27 10:50:32.812799,7187.22,AC7592821903,AC2268743354,12,551198,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.31.170,Bangladesh,Dhaka,23.8103,90.4125
TXN7501089999,U11538,Internet,2025-12-05 10:21:03.775103,27574.58,AC3931854899,AC5300940487,0,877206,Merchant_Payment,POS Purchase,Successful,iOS,192.168.213.29,Bangladesh,Chattogram,22.3569,91.7832
TXN8563189823,U11538,Internet,2025-12-10 17:08:56.706145,882.01,AC5880492415,AC6456445729,0,967080,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.171.200,Bangladesh,Bogra,24.85,89.37
TXN7265570456,U11538,POS,2025-12-13 00:13:21.836488,2324.15,AC1646254188,AC3027844517,12,381086,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Web,192.168.216.174,Bangladesh,Dhaka,23.8103,90.4125
TXN6087143285,U11539,MobileApp,2025-12-05 11:55:11.489492,2775.47,AC8474496456,AC3925284990,12,586288,Fund_Transfer,Transfer to {{BEN}},Invalid txn,POS,192.168.19.107,Bangladesh,Chattogram,22.3569,91.7832
TXN7500046727,U11539,POS,2025-12-08 18:14:37.402915,2225.94,AC2698221668,AC4945361271,0,125502,Refund,Refund to {{USER}},Successful,POS,192.168.83.95,Bangladesh,Jessore,23.171,89.2024
TXN6230282649,U11539,MobileApp,2025-12-13 09:38:08.418041,8360.14,AC7917052350,AC6966247655,0,575815,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.48.32,Bangladesh,Dhaka,23.8103,90.4125
TXN3098379920,U11540,MobileApp,2025-12-07 21:45:26.749085,3305.52,AC2654324802,AC3004434369,0,827291,Bill_Payment,Electricity Bill,Successful,Android,192.168.74.233,Bangladesh,Noakhali,22.8167,91.1
TXN7913174265,U11540,Internet,2025-12-19 10:57:57.266814,21346.08,AC1556579056,AC2781200487,12,404239,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.233.31,Bangladesh,Dhaka,23.8103,90.4125
TXN4951916956,U11540,Internet,2025-12-20 05:23:13.005647,39981.69,AC5591910938,AC6878211556,0,985268,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.111.225,Bangladesh,Others,23.5,90.5
TXN1226958379,U11540,POS,2025-12-27 21:39:29.158552,3716.59,AC4846101559,AC4682947377,0,593372,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.80.251,Bangladesh,Barishal,22.701,90.3535
TXN4479333897,U11542,MobileApp,2025-12-07 19:37:33.777130,5481.09,AC5585638333,AC1489910236,0,204016,Bill_Payment,Electricity Bill,Successful,ATM,192.168.203.199,Bangladesh,Others,23.5,90.5
TXN1577479128,U11542,ATM,2025-12-17 19:37:11.439888,4378.68,AC4733270354,AC6880103794,12,738112,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.129.215,Bangladesh,Khulna,22.8456,89.5403
TXN3418676871,U11543,Internet,2025-12-08 19:54:13.793729,24993.57,AC6903088248,AC7508271984,12,598640,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.249.84,Bangladesh,Chattogram,22.3569,91.7832
TXN5408577631,U11543,ATM,2025-12-25 12:43:35.341523,2964.02,AC1248529678,AC8130203136,12,985978,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.230.19,Bangladesh,Feni,23.014,91.4
TXN3426677739,U11544,Internet,2025-12-03 14:49:49.498996,13898.12,AC2376976512,AC8749268941,0,126221,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.238.156,Bangladesh,Dhaka,23.8103,90.4125
TXN5833274581,U11544,MobileApp,2025-12-11 10:46:03.532325,5830.64,AC5758010188,AC1325744598,12,450442,Merchant_Payment,POS Purchase,Invalid txn,ATM,192.168.126.104,Bangladesh,Dhaka,23.8103,90.4125
TXN7910355865,U11544,POS,2025-12-20 10:52:35.199514,2214.76,AC3521077558,AC8680112139,12,933476,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.143.80,Bangladesh,Khulna,22.8456,89.5403
TXN8578894077,U11544,MobileApp,2025-12-23 12:59:16.455771,8650.81,AC7667743071,AC1473280161,0,690951,Bill_Payment,Electricity Bill,Successful,Android,192.168.56.91,Bangladesh,Dhaka,23.8103,90.4125
TXN9773382646,U11545,Internet,2025-12-11 17:22:42.762366,18195.19,AC8014259841,AC2886378304,12,837514,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Web,192.168.100.39,Bangladesh,Chattogram,22.3569,91.7832
TXN7416051931,U11545,ATM,2025-12-23 21:31:27.344620,14004.48,AC6742269436,AC9765043863,12,959083,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Web,192.168.84.33,Bangladesh,Dhaka,23.8103,90.4125
TXN1641809318,U11546,MobileApp,2025-12-03 11:46:13.048926,6803.7,AC9339792155,AC7676730010,0,767177,Cash_Withdrawal,ATM Cash Withdrawal,Successful,ATM,192.168.216.13,Bangladesh,Chattogram,22.3569,91.7832
TXN7590947163,U11546,Internet,2025-12-20 11:12:10.415847,11499.92,AC1159023739,AC7997810233,0,834780,Merchant_Payment,POS Purchase,Successful,iOS,192.168.226.13,Bangladesh,Barishal,22.701,90.3535
TXN1534358634,U11546,MobileApp,2025-12-27 12:31:55.506505,3074.95,AC7696074463,AC9701562408,12,907857,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.92.187,Bangladesh,Khulna,22.8456,89.5403
TXN4250385341,U11547,POS,2025-12-02 09:31:35.342414,6023.57,AC6562559359,AC5518068249,0,956328,Bill_Payment,Electricity Bill,Successful,Android,192.168.122.28,Bangladesh,Others,23.5,90.5
TXN5490087760,U11547,POS,2025-12-16 21:40:52.481456,3813.27,AC2825836897,AC8279577107,0,817288,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.132.20,Bangladesh,Others,23.5,90.5
TXN6160457971,U11548,POS,2025-12-02 17:34:55.757680,1245.74,AC9729739298,AC8468708334,0,165573,Merchant_Payment,POS Purchase,Successful,iOS,192.168.121.243,Bangladesh,Dhaka,23.8103,90.4125
TXN3374205887,U11548,ATM,2025-12-03 18:43:17.630010,6186.77,AC3390318572,AC6703687551,0,650822,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.161.146,Bangladesh,Chattogram,22.3569,91.7832
TXN2880086369,U11548,ATM,2025-12-08 17:50:08.153192,9576.93,AC5283615293,AC8367333818,12,286298,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.191.31,Bangladesh,Dhaka,23.8103,90.4125
TXN3484805870,U11548,ATM,2025-12-10 21:16:17.427897,8569.66,AC5196712376,AC3737116177,0,127197,Fund_Transfer,Transfer to {{BEN}},Successful,POS,192.168.87.98,Bangladesh,Khulna,22.8456,89.5403
TXN9974438174,U11548,ATM,2025-12-19 12:35:32.224438,7650.45,AC5912520597,AC9988968230,0,802154,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.132.78,Bangladesh,Sylhet,24.8949,91.8687
TXN8460640366,U11548,ATM,2025-12-28 12:51:50.210747,4511.52,AC6585040803,AC3507083199,12,289873,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.206.59,Bangladesh,Chattogram,22.3569,91.7832
TXN4943527980,U11548,ATM,2025-12-28 17:14:21.544841,9817.31,AC4086005779,AC2720570088,12,259790,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.59.136,Bangladesh,Dhaka,23.8103,90.4125
TXN4334793076,U11548,POS,2025-12-29 12:47:50.308411,2250.7,AC3455674633,AC9977191522,0,192255,Refund,Refund to {{USER}},Successful,Android,192.168.29.149,Bangladesh,Dhaka,23.8103,90.4125
TXN1593637250,U11549,ATM,2025-12-19 19:42:12.192339,12627.94,AC2221627361,AC2379412700,12,750209,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Web,192.168.94.211,Bangladesh,Sylhet,24.8949,91.8687
TXN4611433017,U11549,POS,2025-12-20 18:03:18.268873,3032.45,AC9920160932,AC3718041306,0,344477,Refund,Refund to {{USER}},Successful,Web,192.168.77.135,Bangladesh,Jessore,23.171,89.2024
TXN2668714990,U11550,POS,2025-12-09 12:16:28.742538,2610.19,AC5664234992,AC3468853338,0,140108,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.73.7,Bangladesh,Barishal,22.701,90.3535
TXN3224428633,U11550,ATM,2025-12-10 10:51:07.998503,714.96,AC9353888334,AC4814720303,0,549661,Bill_Payment,Electricity Bill,Successful,iOS,192.168.224.169,Bangladesh,Chattogram,22.3569,91.7832
TXN9093727211,U11550,ATM,2025-12-11 11:34:43.508544,14253.11,AC6082117895,AC3758232167,0,531904,Bill_Payment,Electricity Bill,Successful,Android,192.168.109.153,Bangladesh,Chattogram,22.3569,91.7832
TXN7060994420,U11550,MobileApp,2025-12-14 11:37:50.033765,11726.01,AC4790621862,AC6611188411,0,178080,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.61.60,Bangladesh,Bogra,24.85,89.37
TXN1823638337,U11551,POS,2025-12-09 12:14:04.818038,3388.68,AC5414294173,AC4869119376,12,157332,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.87.4,Bangladesh,Others,23.5,90.5
TXN4223195056,U11552,MobileApp,2025-11-30 10:47:20.737504,6625.27,AC8389193014,AC8337984898,0,183104,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.72.153,Bangladesh,Dhaka,23.8103,90.4125
TXN6594218229,U11552,MobileApp,2025-12-03 22:20:03.324426,2101.94,AC2071841274,AC5718151369,0,340228,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Web,192.168.63.96,Bangladesh,Khulna,22.8456,89.5403
TXN4150843705,U11552,Internet,2025-12-04 12:59:10.588645,21456.11,AC4664593496,AC9222608886,0,506343,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.205.19,Bangladesh,Khulna,22.8456,89.5403
TXN3431761378,U11552,ATM,2025-12-24 09:07:35.736417,11505.01,AC3869851937,AC4767896079,0,238747,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.223.199,Bangladesh,Khulna,22.8456,89.5403
TXN8992534711,U11552,Internet,2025-12-28 11:47:00.639113,11838.14,AC1324671712,AC1972507891,0,252172,Merchant_Payment,POS Purchase,Successful,Android,192.168.156.3,Bangladesh,Dhaka,23.8103,90.4125
TXN9739346250,U11553,POS,2025-12-03 08:29:06.083502,3555.6,AC7366508734,AC1091211664,0,176114,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.223.139,Bangladesh,Dhaka,23.8103,90.4125
TXN3317844854,U11553,MobileApp,2025-12-18 19:50:16.187569,5974.09,AC8248831754,AC4030254748,12,875341,Refund,Refund to {{USER}},Invalid txn,Android,192.168.41.44,Bangladesh,Chattogram,22.3569,91.7832
TXN2426223806,U11553,MobileApp,2025-12-23 18:02:44.592049,4684.42,AC6225762089,AC1919731608,0,827005,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.157.192,Bangladesh,Dhaka,23.8103,90.4125
TXN7306155186,U11553,Internet,2025-12-25 00:57:31.414937,10174.5,AC9487851971,AC2927554311,0,584734,Bill_Payment,Electricity Bill,Successful,Android,192.168.202.186,Bangladesh,Chattogram,22.3569,91.7832
TXN8786263204,U11554,POS,2025-12-06 13:35:26.740392,4027.77,AC8910059739,AC4291249846,0,181524,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.9.240,Bangladesh,Dhaka,23.8103,90.4125
TXN5981857213,U11554,ATM,2025-12-20 08:30:11.765774,18839.11,AC5032074604,AC3495975572,0,620540,Bill_Payment,Electricity Bill,Successful,Web,192.168.118.205,Bangladesh,Chattogram,22.3569,91.7832
TXN9617256182,U11554,POS,2025-12-23 10:31:57.580484,1026.49,AC4504366064,AC9442940776,12,202925,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.248.221,Bangladesh,Chattogram,22.3569,91.7832
TXN9395833114,U11554,MobileApp,2025-12-23 10:38:54.515277,1478.04,AC4147610909,AC4947030809,0,949364,Bill_Payment,Electricity Bill,Successful,iOS,192.168.45.169,Bangladesh,Dhaka,23.8103,90.4125
TXN8806638509,U11555,ATM,2025-12-02 13:11:17.821717,4571.86,AC4881214604,AC8612880142,0,376011,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.113.75,Bangladesh,Others,23.5,90.5
TXN1382151568,U11555,ATM,2025-12-03 20:46:52.230191,5088.11,AC5342777933,AC5270901630,12,644493,Refund,Refund to {{USER}},Invalid txn,POS,192.168.214.118,Bangladesh,Rajshahi,24.3636,88.6241
TXN2996083900,U11555,POS,2025-12-06 13:55:25.798115,3499.44,AC4619001444,AC5097228342,0,667797,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.91.230,Bangladesh,Dhaka,23.8103,90.4125
TXN1657894242,U11555,Internet,2025-12-07 17:51:18.480399,11471.1,AC9842696033,AC4931618091,12,744611,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.27.118,Bangladesh,Chattogram,22.3569,91.7832
TXN6497793338,U11555,MobileApp,2025-12-10 11:11:19.944520,7081.35,AC3607828945,AC3785781381,0,207431,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.62.167,Bangladesh,Barishal,22.701,90.3535
TXN2022917966,U11555,ATM,2025-12-15 15:18:07.450998,11899.92,AC9660154949,AC3805136850,0,555546,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.138.75,Bangladesh,Sylhet,24.8949,91.8687
TXN1867040535,U11556,MobileApp,2025-12-13 13:53:29.551340,3883.34,AC6055620992,AC1107180097,0,659451,Merchant_Payment,POS Purchase,Successful,POS,192.168.74.21,Bangladesh,Dhaka,23.8103,90.4125
TXN6364590621,U11556,Internet,2025-12-15 12:47:50.436631,13304.9,AC5245574643,AC3011614140,0,188042,Merchant_Payment,POS Purchase,Successful,Web,192.168.238.31,Bangladesh,Chattogram,22.3569,91.7832
TXN2415904921,U11557,Internet,2025-12-17 16:13:12.758839,2004.4,AC4337122438,AC3185971254,0,308890,Merchant_Payment,POS Purchase,Successful,Android,192.168.241.67,Bangladesh,Barishal,22.701,90.3535
TXN4432188319,U11557,Internet,2025-12-22 13:22:34.611753,13041.51,AC9915708942,AC9878471051,0,962986,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.225.65,Bangladesh,Jessore,23.171,89.2024
TXN8959517960,U11557,ATM,2025-12-24 08:48:22.122576,8874.69,AC6444576699,AC5106810473,0,947779,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.38.52,Bangladesh,Chattogram,22.3569,91.7832
TXN3520906084,U11558,POS,2025-11-30 17:24:17.857342,2957.56,AC2012154477,AC5035660037,0,739354,Bill_Payment,Electricity Bill,Successful,Web,192.168.128.24,Bangladesh,Dhaka,23.8103,90.4125
TXN3034229321,U11559,POS,2025-12-08 11:00:42.078685,2630.31,AC9634779383,AC3282388058,12,434067,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.73.78,Bangladesh,Dhaka,23.8103,90.4125
TXN3903220000,U11559,POS,2025-12-15 10:42:38.953269,3436.21,AC3894202179,AC7640261688,12,190781,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Web,192.168.47.22,Bangladesh,Others,23.5,90.5
TXN3359539270,U11559,POS,2025-12-20 09:25:46.939077,1823.39,AC4305420232,AC5325968158,0,879419,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.253.254,Bangladesh,Rajshahi,24.3636,88.6241
TXN1011652543,U11560,POS,2025-12-13 16:23:10.891075,3179.73,AC2950096844,AC3221015507,0,250242,Merchant_Payment,POS Purchase,Successful,ATM,192.168.44.145,Bangladesh,Others,23.5,90.5
TXN6020843359,U11560,Internet,2025-12-14 19:43:14.942557,10424.23,AC1073015309,AC7676893037,0,430985,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.13.62,Bangladesh,Chattogram,22.3569,91.7832
TXN5412740758,U11560,POS,2025-12-19 14:27:21.060872,809.54,AC4687971268,AC9011295754,12,376710,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.179.26,Bangladesh,Dhaka,23.8103,90.4125
TXN6444092434,U11560,MobileApp,2025-12-22 20:26:29.224928,4200.93,AC4701688757,AC5439040649,0,331100,Merchant_Payment,POS Purchase,Successful,Android,192.168.102.1,Bangladesh,Jessore,23.171,89.2024
TXN5716151617,U11560,ATM,2025-12-26 19:19:23.959701,2613.94,AC2042578699,AC3354361125,0,534599,Merchant_Payment,POS Purchase,Successful,iOS,192.168.196.118,Bangladesh,Dhaka,23.8103,90.4125
TXN2668858602,U11561,POS,2025-12-13 20:52:05.017768,5626.03,AC3216136152,AC3232453043,0,256379,Merchant_Payment,POS Purchase,Successful,iOS,192.168.215.222,Bangladesh,Jessore,23.171,89.2024
TXN7541771291,U11562,MobileApp,2025-12-05 12:32:18.801493,12954.03,AC5949522175,AC6664733613,0,864037,Merchant_Payment,POS Purchase,Successful,iOS,192.168.132.1,Bangladesh,Dhaka,23.8103,90.4125
TXN6412849322,U11562,POS,2025-12-07 11:11:23.318614,3124.27,AC6486376340,AC5934077140,12,140389,Refund,Refund to {{USER}},Invalid txn,Web,192.168.148.74,Bangladesh,Dhaka,23.8103,90.4125
TXN9736319476,U11562,Internet,2025-12-14 15:00:48.951132,18493.5,AC4851585558,AC5962771050,0,747454,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.235.241,Bangladesh,Rangpur,25.7439,89.2752
TXN1033169600,U11562,ATM,2025-12-17 14:00:53.304123,3232.46,AC4591440798,AC4899229862,0,859981,Merchant_Payment,POS Purchase,Successful,ATM,192.168.6.79,Bangladesh,Feni,23.014,91.4
TXN1725259625,U11562,Internet,2025-12-30 17:37:45.317350,12913.84,AC1729446089,AC5264603244,0,838408,Merchant_Payment,POS Purchase,Successful,Android,192.168.127.80,Bangladesh,Dhaka,23.8103,90.4125
TXN9718587707,U11563,Internet,2025-12-26 01:37:17.769514,26066.08,AC4877834321,AC5008104958,12,357601,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,iOS,192.168.47.165,Bangladesh,Dhaka,23.8103,90.4125
TXN7075182078,U11565,ATM,2025-12-20 18:41:34.308665,9555.56,AC1411174434,AC9242260403,12,529366,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.237.13,Bangladesh,Dhaka,23.8103,90.4125
TXN3504205298,U11565,POS,2025-12-28 20:59:07.691630,1099.25,AC3134094660,AC3921345737,12,646630,Bill_Payment,Electricity Bill,Invalid txn,POS,192.168.214.133,Bangladesh,Others,23.5,90.5
TXN6424064236,U11566,ATM,2025-12-01 08:42:26.229246,6459.13,AC5457509890,AC7980032365,0,966792,Merchant_Payment,POS Purchase,Successful,Android,192.168.10.173,Bangladesh,Chattogram,22.3569,91.7832
TXN1548604002,U11566,Internet,2025-12-06 11:28:18.789322,13833.3,AC9585057884,AC3293593768,0,562806,Refund,Refund to {{USER}},Successful,Android,192.168.198.88,Bangladesh,Gazipur,23.999,90.42
TXN2761851242,U11566,Internet,2025-12-24 12:07:50.954698,377.36,AC9585253689,AC4072373853,12,398783,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.84.97,Bangladesh,Khulna,22.8456,89.5403
TXN4730750528,U11567,MobileApp,2025-12-02 09:14:02.316304,13886.57,AC7286773120,AC7705862282,12,943309,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.139.1,Bangladesh,Chattogram,22.3569,91.7832
TXN3905320647,U11567,MobileApp,2025-12-08 11:46:31.895095,1803.43,AC3345826573,AC5772166439,12,722490,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.120.250,Bangladesh,Chattogram,22.3569,91.7832
TXN3369982853,U11567,MobileApp,2025-12-10 15:27:59.753108,3625.46,AC9904959150,AC5084368285,0,718435,Cash_Withdrawal,ATM Cash Withdrawal,Successful,iOS,192.168.154.216,Bangladesh,Chattogram,22.3569,91.7832
TXN9491104827,U11567,ATM,2025-12-12 12:54:29.777393,16743.21,AC2545566865,AC9658992894,0,232121,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.40.202,Bangladesh,Chattogram,22.3569,91.7832
TXN9462838797,U11567,MobileApp,2025-12-16 10:28:23.394925,3057.76,AC2645224690,AC6044578472,0,978613,Bill_Payment,Electricity Bill,Successful,iOS,192.168.51.201,Bangladesh,Others,23.5,90.5
TXN8863219698,U11567,POS,2025-12-17 04:55:04.933626,2315.38,AC2278110227,AC2318196542,0,785220,Bill_Payment,Electricity Bill,Successful,Android,192.168.182.136,Bangladesh,Dhaka,23.8103,90.4125
TXN1650255543,U11567,POS,2025-12-24 16:25:16.572048,1764.34,AC3713060081,AC5962424852,12,175311,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.87.158,Bangladesh,Chattogram,22.3569,91.7832
TXN7902111122,U11568,POS,2025-12-03 14:48:35.988515,2737.85,AC8082894366,AC5020770652,0,338059,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.3.117,Bangladesh,Others,23.5,90.5
TXN8640016289,U11568,POS,2025-12-12 18:03:39.345333,2515.73,AC4887258984,AC7714823158,0,280083,Bill_Payment,Electricity Bill,Successful,Android,192.168.217.234,Bangladesh,Rangpur,25.7439,89.2752
TXN3989268196,U11568,Internet,2025-12-21 14:18:30.042359,22349.97,AC4236959180,AC6600083954,0,681934,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.240.145,Bangladesh,Chattogram,22.3569,91.7832
TXN6176839977,U11569,ATM,2025-12-09 16:54:27.551279,4173.38,AC6196348016,AC1973764227,12,686163,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.147.33,Bangladesh,Dhaka,23.8103,90.4125
TXN9901648986,U11570,POS,2025-12-29 03:29:13.669892,2129.33,AC3851210081,AC6187797658,0,250888,Merchant_Payment,POS Purchase,Successful,Android,192.168.34.244,Bangladesh,Dhaka,23.8103,90.4125
TXN1472346324,U11570,ATM,2025-12-29 15:46:51.057253,6931.4,AC9274173835,AC1431300483,0,987603,Bill_Payment,Electricity Bill,Successful,Web,192.168.163.78,Bangladesh,Chattogram,22.3569,91.7832
TXN5314259045,U11571,ATM,2025-12-07 11:06:29.676702,2631.79,AC8491450479,AC6951805449,0,604393,Merchant_Payment,POS Purchase,Successful,ATM,192.168.36.238,Bangladesh,Dhaka,23.8103,90.4125
TXN3626113659,U11571,POS,2025-12-17 11:26:14.897060,1100.85,AC7882814849,AC5306758651,0,106147,Merchant_Payment,POS Purchase,Successful,iOS,192.168.243.136,Bangladesh,Dhaka,23.8103,90.4125
TXN2418945785,U11572,POS,2025-12-03 10:49:54.936910,2233.75,AC7042484537,AC7890416575,0,935549,Cash_Withdrawal,ATM Cash Withdrawal,Successful,iOS,192.168.16.51,Bangladesh,Noakhali,22.8167,91.1
TXN1695791660,U11572,ATM,2025-12-08 07:09:46.281164,4075.68,AC8942111848,AC8989829049,12,205715,Merchant_Payment,POS Purchase,Invalid txn,ATM,192.168.143.191,Bangladesh,Sylhet,24.8949,91.8687
TXN1830587137,U11573,ATM,2025-12-07 16:35:47.909909,7891.97,AC1684841154,AC4537690590,0,823405,Bill_Payment,Electricity Bill,Successful,Android,192.168.139.163,Bangladesh,Dhaka,23.8103,90.4125
TXN2893196717,U11574,Internet,2025-12-06 21:24:13.704019,1678.63,AC8356680112,AC1651418070,12,727510,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.68.88,Bangladesh,Chattogram,22.3569,91.7832
TXN1608426807,U11574,Internet,2025-12-21 20:59:57.680803,34151.29,AC8085422080,AC5299084930,0,865521,Merchant_Payment,POS Purchase,Successful,Android,192.168.243.135,Bangladesh,Others,23.5,90.5
TXN6085039941,U11575,MobileApp,2025-11-30 17:09:06.712669,1909.7,AC2508273342,AC5355542278,0,877437,Merchant_Payment,POS Purchase,Successful,Android,192.168.225.179,Bangladesh,Sylhet,24.8949,91.8687
TXN1447239246,U11575,POS,2025-12-07 15:01:15.096509,2655.57,AC2839735635,AC1975953915,0,274048,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.25.85,Bangladesh,Sylhet,24.8949,91.8687
TXN7167623846,U11575,MobileApp,2025-12-14 11:41:02.924530,11253.64,AC3588490660,AC4561569604,0,113902,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.95.206,Bangladesh,Dhaka,23.8103,90.4125
TXN2116673084,U11576,ATM,2025-12-10 08:33:50.334890,4929.46,AC3065727341,AC1720884061,0,140790,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.180.84,Bangladesh,Jessore,23.171,89.2024
TXN6255590135,U11576,MobileApp,2025-12-17 17:20:41.720731,3083.28,AC9657361836,AC4423340312,0,336418,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.134.182,Bangladesh,Others,23.5,90.5
TXN7907650355,U11577,POS,2025-12-22 16:50:20.207785,3222.89,AC9345850460,AC5457879636,0,927953,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.152.35,Bangladesh,Dhaka,23.8103,90.4125
TXN8772501175,U11577,MobileApp,2025-12-28 15:13:32.725062,2418.77,AC3596091698,AC9239374999,0,885605,Merchant_Payment,POS Purchase,Successful,Android,192.168.245.9,Bangladesh,Noakhali,22.8167,91.1
TXN3153885001,U11577,Internet,2025-12-28 17:26:06.695881,8931.72,AC6493523330,AC6746594234,0,291551,Merchant_Payment,POS Purchase,Successful,Android,192.168.218.227,Bangladesh,Feni,23.014,91.4
TXN8656215737,U11579,POS,2025-12-21 19:26:21.542672,3204.91,AC9978607552,AC1554189616,0,759320,Bill_Payment,Electricity Bill,Successful,Android,192.168.38.176,Bangladesh,Rangpur,25.7439,89.2752
TXN4557284555,U11580,POS,2025-12-06 21:33:42.540060,1886.3,AC2631969115,AC4318464333,0,495503,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Web,192.168.11.172,Bangladesh,Dhaka,23.8103,90.4125
TXN4597777758,U11581,ATM,2025-12-06 14:40:36.037836,9159.04,AC3832316453,AC9191460029,0,124454,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.220.31,Bangladesh,Others,23.5,90.5
TXN5395535066,U11581,ATM,2025-12-09 19:45:25.071963,6664.79,AC5937821872,AC3681995874,0,573318,Cash_Withdrawal,ATM Cash Withdrawal,Successful,iOS,192.168.103.96,Bangladesh,Sylhet,24.8949,91.8687
TXN7138284724,U11582,POS,2025-12-11 11:01:20.627992,2730.41,AC3383807035,AC9575806709,0,924957,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.44.231,Bangladesh,Dhaka,23.8103,90.4125
